"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Sep 04 14:50:10 CST 2020","Fri Sep 04 14:50:17 CST 2020","7124","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_3-Warm white]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Fri Sep 04 14:22:33 CST 2020","Fri Sep 04 14:24:00 CST 2020","86994","Test_Suites.Tests.test_function_with_app","test_pair_lamps_wifi_ble","","","","test_5_wizclick_pair_lamps_wifi_ble","pair_lamps_wifi_ble.feature: 5 * WiZclick pairing wifi and ble"
"passed","Fri Sep 04 14:31:13 CST 2020","Fri Sep 04 14:31:19 CST 2020","6054","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_3-Cozy]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Fri Sep 04 14:31:19 CST 2020","Fri Sep 04 14:31:26 CST 2020","6027","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_change_mode_tw[light_3-Relax]","single_light_control_by_udp.feature: Single light control --- Change default light mode for TW light"
"passed","Fri Sep 04 15:01:23 CST 2020","Fri Sep 04 15:03:08 CST 2020","104768","Test_Suites.Tests.test_function_with_app","test_pair_lamps_only_wifi","","","","test_3_wizclick_pair_lamps_only_wifi","pair_lamps_only_wifi.feature: 3 * WiZclick pairing only wifi"
"passed","Fri Sep 04 14:29:15 CST 2020","Fri Sep 04 14:29:21 CST 2020","6066","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_3-NL1]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
"passed","Fri Sep 04 14:50:17 CST 2020","Fri Sep 04 14:50:24 CST 2020","7093","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_change_mode_tw[light_3-Daylight]","tcp_comm.feature: Single light control by mqtt --- Change light mode for TW light"
"passed","Fri Sep 04 14:19:22 CST 2020","Fri Sep 04 14:20:57 CST 2020","95183","Test_Suites.Tests.test_function_with_app","test_pair_lamps_wifi_ble","","","","test_rtp_pair_lamps_wifi_ble","pair_lamps_wifi_ble.feature: RTP pairing wifi and ble"
"passed","Fri Sep 04 14:47:55 CST 2020","Fri Sep 04 14:48:02 CST 2020","7098","Test_Suites.Tests.test_function_without_app","test_tcp_comm","","","","test_tcp_comm_on_off_nl[light_3-ON1]","tcp_comm.feature: Single light control by mqtt --- ON/OFF/NL"
"passed","Fri Sep 04 14:29:09 CST 2020","Fri Sep 04 14:29:15 CST 2020","6023","Test_Suites.Tests.test_function_without_app","test_single_lamp_control_by_udp","","","","test_single_light_control_on_off_nl[light_3-OFF1]","single_light_control_by_udp.feature: Single light control --- ON/OFF/NL"
