"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Wed Dec 23 16:56:29 CST 2020","Wed Dec 23 16:56:52 CST 2020","22093","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_tw[light_2-Pulse-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for TW device"
"passed","Wed Dec 23 17:18:48 CST 2020","Wed Dec 23 17:19:00 CST 2020","11679","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_on_off_nl[light_1-OFF-wizappd1]","tcp_comm.feature: Single device control by mqtt - ON/OFF/NL"
"passed","Mon Dec 21 17:26:48 CST 2020","Mon Dec 21 17:26:59 CST 2020","11407","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-Steampunk-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Wed Dec 23 17:19:00 CST 2020","Wed Dec 23 17:19:12 CST 2020","11666","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_on_off_nl[light_1-ON-wizappd1]","tcp_comm.feature: Single device control by mqtt - ON/OFF/NL"
"passed","Wed Dec 23 17:13:00 CST 2020","Wed Dec 23 17:13:11 CST 2020","10848","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_on_off_nl[light_1-OFF-udp0]","single_device_control_by_udp.feature: Single device control - ON/OFF/NL"
"passed","Thu Dec 24 01:13:58 CST 2020","Thu Dec 24 01:30:03 CST 2020","965288","Test_Suites.Tests.test_regression_product","test_07_schedule_by_mqtt","","","","test_34_press_off_then_on_during_schedule_end_with_previous_mode","schedule.feature: Press ""OFF"" then ""ON"" during schedule end with ""previous mode"""
"passed","Wed Dec 23 17:13:43 CST 2020","Wed Dec 23 17:13:55 CST 2020","11075","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_on_off_nl[light_1-NL-udp1]","single_device_control_by_udp.feature: Single device control - ON/OFF/NL"
"passed","Mon Dec 21 17:26:13 CST 2020","Mon Dec 21 17:26:25 CST 2020","11323","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-Deep dive-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Wed Dec 23 17:14:06 CST 2020","Wed Dec 23 17:14:48 CST 2020","42133","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_dimming","single_device_control_by_udp.feature: Single device control - Dimming"
"passed","Wed Dec 23 17:18:25 CST 2020","Wed Dec 23 17:18:37 CST 2020","12193","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_on_off_nl[light_1-OFF-wizappd0]","tcp_comm.feature: Single device control by mqtt - ON/OFF/NL"
"passed","Mon Dec 21 17:15:56 CST 2020","Mon Dec 21 17:16:07 CST 2020","11032","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_rgb[light_1-Forest-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for RGB device"
"passed","Mon Dec 21 17:15:22 CST 2020","Mon Dec 21 17:15:33 CST 2020","11066","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_rgb[light_1-Pastel colors-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for RGB device"
"passed","Wed Dec 23 17:16:57 CST 2020","Wed Dec 23 17:17:08 CST 2020","11031","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_tw[light_1-Focus-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for TW device"
"passed","Wed Dec 23 17:13:11 CST 2020","Wed Dec 23 17:13:21 CST 2020","10934","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_on_off_nl[light_1-ON-udp1]","single_device_control_by_udp.feature: Single device control - ON/OFF/NL"
"passed","Wed Dec 23 20:03:46 CST 2020","Wed Dec 23 20:44:49 CST 2020","2462849","Test_Suites.Tests.test_regression_product","test_07_schedule_by_mqtt","","","","test_17_create_schedule_with_bedtime_end_with_previous_mode_when_lamp_status_night_light","schedule.feature: Create a schedule with action ""Bedtime"" and end with ""Previous mode"" when lamp original status is ""Night Light"""
"passed","Thu Dec 24 00:41:45 CST 2020","Thu Dec 24 00:57:57 CST 2020","972248","Test_Suites.Tests.test_regression_product","test_07_schedule_by_mqtt","","","","test_31_create_two_schedules_of_two_consecutive_periods_schedule1_end_previous_mode_schedule2_end_previous_mode","schedule.feature: Create 2 schedules of two consecutive periods,schedule1 end with ""previous mode""and schedule2 end with ""previous mode"""
"passed","Wed Dec 23 18:08:45 CST 2020","Wed Dec 23 18:19:36 CST 2020","651149","Test_Suites.Tests.test_regression_product","test_07_schedule_by_mqtt","","","","test_12_create_schedule_with_warm_white_end_with_off_when_lamp_status_off","schedule.feature: Create a schedule with action ""Warm White"" and end with ""Off"" when lamp original status is off"
"passed","Mon Dec 21 17:25:16 CST 2020","Mon Dec 21 17:25:27 CST 2020","11448","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-Summer-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Wed Dec 23 17:35:45 CST 2020","Wed Dec 23 17:41:19 CST 2020","333462","Test_Suites.Tests.test_regression_product","test_07_schedule_by_mqtt","","","","test_03_create_schedule_same_time_by_mqtt","schedule.feature: Create schedule with the same time, same room, different scenes by mqtt"
"passed","Thu Dec 24 09:01:19 CST 2020","Thu Dec 24 09:02:31 CST 2020","71662","Test_Suites.Tests.test_regression_product","test_08_rhythm_by_mqtt","","","","test_04_select_rhythm_by_mqtt","rhythm.feature: Select rhythm by mqtt"
"passed","Mon Dec 21 17:25:50 CST 2020","Mon Dec 21 17:26:02 CST 2020","11460","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-Mojito-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Mon Dec 21 17:18:08 CST 2020","Mon Dec 21 17:18:19 CST 2020","10955","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_rgb[light_1-Plant growth-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for RGB device"
"failed","Thu Dec 24 10:22:23 CST 2020","Thu Dec 24 11:08:33 CST 2020","2769283","Test_Suites.Tests.test_regression_product","test_07_schedule_by_mqtt","","","","test_25_create_two_schedule_with_bedtime_and_wake_up_and_start_time_interval_less_than_30_minutes","schedule.feature: Create two schedule with action ""Bedtime"" and ""Wake-up"",and the start time interval is less than 30 minutes"
"failed","Wed Dec 23 16:55:45 CST 2020","Wed Dec 23 16:56:07 CST 2020","22095","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_tw[light_2-TV time-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for TW device"
"passed","Thu Dec 24 01:30:03 CST 2020","Thu Dec 24 01:46:04 CST 2020","960877","Test_Suites.Tests.test_regression_product","test_07_schedule_by_mqtt","","","","test_35_dimming_during_schedule_end_with_off","schedule.feature: Dimming during schedule end with ""OFF"""
"passed","Wed Dec 23 17:19:50 CST 2020","Wed Dec 23 17:20:01 CST 2020","11556","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_on_off_nl[light_1-ON-wizappd2]","tcp_comm.feature: Single device control by mqtt - ON/OFF/NL"
"passed","Mon Dec 21 17:17:02 CST 2020","Mon Dec 21 17:17:13 CST 2020","10973","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_rgb[light_1-Golden white-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for RGB device"
"passed","Thu Dec 24 08:38:29 CST 2020","Thu Dec 24 08:40:01 CST 2020","91912","Test_Suites.Tests.test_regression_product","test_08_rhythm_by_mqtt","","","","test_08_edit_time_for_circadian_rhythm_by_mqtt","rhythm.feature: Edit time for circadian rhythm"
"passed","Mon Dec 21 17:26:36 CST 2020","Mon Dec 21 17:26:48 CST 2020","11575","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_change_mode_rgb[light_1-Golden white-wizappd]","tcp_comm.feature: Single device control by mqtt - Change light mode for RGB device"
"passed","Thu Dec 24 09:02:31 CST 2020","Thu Dec 24 09:03:33 CST 2020","62202","Test_Suites.Tests.test_regression_product","test_08_rhythm_by_mqtt","","","","test_16_save_scene_when_rhythm_playing_by_mqtt","rhythm.feature: Save scene when rhythm playing"
"passed","Wed Dec 23 17:19:38 CST 2020","Wed Dec 23 17:19:50 CST 2020","11764","Test_Suites.Tests.test_regression_product","test_06_tcp_communication","","","","test_tcp_comm_on_off_nl[light_1-NL-wizappd1]","tcp_comm.feature: Single device control by mqtt - ON/OFF/NL"
"passed","Wed Dec 23 17:13:21 CST 2020","Wed Dec 23 17:13:32 CST 2020","11002","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_on_off_nl[light_1-NL-udp0]","single_device_control_by_udp.feature: Single device control - ON/OFF/NL"
"passed","Wed Dec 23 17:17:52 CST 2020","Wed Dec 23 17:18:03 CST 2020","11020","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_tw[light_1-Steampunk-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for TW device"
"passed","Mon Dec 21 17:17:57 CST 2020","Mon Dec 21 17:18:08 CST 2020","11153","Test_Suites.Tests.test_regression_product","test_05_udp_communication","","","","test_single_device_control_change_mode_rgb[light_1-Halloween-udp]","single_device_control_by_udp.feature: Single device control - Change default light mode for RGB device"
